"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Aug 22 14:29:15 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","0","","register.RegisterTest","","register.RegisterTest","registrationTest","registrationTest()",""
"broken","Sun Aug 22 14:29:13 GMT 2021","Sun Aug 22 14:29:14 GMT 2021","1435","","productdata.ProductDataTest","","productdata.ProductDataTest","productDataDownload","productDataDownload()",""
"broken","Sun Aug 22 14:29:15 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","213","","searching.SearchTest","","searching.SearchTest","successfullSearch","successfullSearch()",""
"broken","Sun Aug 22 14:29:15 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","215","","searching.SearchTest","","searching.SearchTest","multiplePageSearch","multiplePageSearch()",""
"broken","Sun Aug 22 14:29:15 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","327","","profile.ProfileModifyTest","","profile.ProfileModifyTest","enterMyProfileTest","enterMyProfileTest()",""
"broken","Sun Aug 22 14:29:14 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","378","","profile.ProfileModifyTest","","profile.ProfileModifyTest","updateNamesTest","updateNamesTest()",""
"broken","Sun Aug 22 14:29:15 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","164","","login.LoginTest","","login.LoginTest","successfullLogin","successfullLogin()",""
"broken","Sun Aug 22 14:29:14 GMT 2021","Sun Aug 22 14:29:14 GMT 2021","331","","productdata.ProductDataTest","","productdata.ProductDataTest","addProductToCartAndRemove","addProductToCartAndRemove()",""
"broken","Sun Aug 22 14:29:15 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","252","","logout.LogoutTest","","logout.LogoutTest","succesfullLogOut","succesfullLogOut()",""
"broken","Sun Aug 22 14:29:13 GMT 2021","Sun Aug 22 14:29:14 GMT 2021","1466","","profile.ProfileModifyTest","","profile.ProfileModifyTest","setProfileDataTest","setProfileDataTest()",""
"broken","Sun Aug 22 14:29:15 GMT 2021","Sun Aug 22 14:29:15 GMT 2021","235","","profile.ProfileModifyTest","","profile.ProfileModifyTest","setCityTest","setCityTest()",""
